Date,GOOGL,META,MSFT,NVDA
2023-06-08,121.1387939453125,262.51983642578125,318.42999267578125,38.479923248291016
2023-06-09,121.2280502319336,262.88702392578125,319.92791748046875,38.739715576171875
2023-06-12,122.62648010253906,268.93951416015625,324.881591796875,39.4511604309082
2023-06-13,122.81493377685547,269.2073974609375,327.2703552246094,40.98996353149414
2023-06-14,122.65625762939453,271.2215881347656,330.2563171386719,42.96342086791992
2023-06-15,124.06460571289062,279.6355285644531,340.7903137207031,42.619686126708984
2023-06-16,122.51740264892578,278.81207275390625,335.1415710449219,42.65864944458008
2023-06-20,122.09091186523438,282.1160888671875,330.9513854980469,43.77378845214844
2023-06-21,119.56182098388672,279.4470520019531,326.5556945800781,43.01137924194336
2023-06-22,122.14051055908203,282.6618347167969,332.5765380859375,42.99139404296875
2023-06-23,121.33714294433594,286.48187255859375,327.9850158691406,42.176025390625
2023-06-26,117.36992645263672,276.3017272949219,321.6999206542969,40.60026550292969
2023-06-27,117.36002349853516,284.81488037109375,327.54449462890625,41.84328842163086
2023-06-28,119.19485473632812,283.0686340332031,328.7976379394531,41.08488845825195
2023-06-29,118.12370300292969,279.3379211425781,328.0143737792969,40.79011154174805
2023-06-30,118.71878814697266,284.7454833984375,333.3891906738281,42.26895523071289
2023-07-03,118.91715240478516,283.7929382324219,330.89263916015625,42.3798713684082
2023-07-05,120.75198364257812,292.0779113769531,331.0493469238281,42.28395080566406
2023-07-06,119.12542724609375,289.7164306640625,334.10382080078125,42.07011795043945
2023-07-07,118.50060272216797,288.267822265625,330.13885498046875,42.46980667114258
2023-07-10,115.49542999267578,291.81005859375,324.86199951171875,42.14706039428711
2023-07-11,116.17976379394531,295.9674072265625,325.4886169433594,42.37187957763672
2023-07-12,117.95510864257812,306.9313659667969,330.1192932128906,43.86770248413086
2023-07-13,123.51911926269531,310.9696350097656,335.4646301269531,45.94108963012695
2023-07-14,124.39190673828125,306.4650573730469,337.99041748046875,45.43348693847656
2023-07-17,123.62821197509766,308.201416015625,338.47015380859375,46.42470932006836
2023-07-18,122.74549865722656,309.6202087402344,351.941162109375,47.45690155029297
2023-07-19,121.0296859741211,313.5494384765625,347.6238708496094,47.040225982666016
2023-07-20,118.2228775024414,300.1644592285156,339.586181640625,45.484439849853516
2023-07-21,119.03617095947266,291.96881103515625,336.5513000488281,44.27438735961914
2023-07-24,120.5337905883789,289.3393859863281,337.8631286621094,44.5771484375
2023-07-25,121.20821380615234,292.1771240234375,343.60992431640625,45.64331817626953
2023-07-26,128.21034240722656,296.2452392578125,330.6773681640625,45.4164924621582
2023-07-27,128.33924865722656,309.28289794921875,323.77532958984375,45.8641471862793
2023-07-28,131.49319458007812,322.9456787109375,331.2646789550781,46.71348190307617
2023-07-31,131.632080078125,316.1192626953125,328.8661804199219,46.69249725341797
2023-08-01,130.47166442871094,320.1972351074219,329.2773132324219,46.47067642211914
2023-08-02,127.32764434814453,311.8626403808594,320.6229248046875,44.23442459106445
2023-08-03,127.39705657958984,310.75140380859375,319.8005676269531,44.48023223876953
2023-08-04,127.05985260009766,308.31060791015625,320.8970947265625,44.64509963989258
2023-08-07,130.45179748535156,314.0951232910156,323.1781005859375,45.381526947021484
2023-08-08,130.3228759765625,310.2057189941406,319.20330810546875,44.62911605834961
2023-08-09,128.59715270996094,302.8335266113281,315.4636535644531,42.5207633972168
2023-08-10,128.62692260742188,303.3594055175781,316.14892578125,42.354896545410156
2023-08-11,128.49794006347656,299.29132080078125,314.269287109375,40.82309341430664
2023-08-14,130.2534637451172,303.8059387207031,317.2356262207031,43.71882629394531
2023-08-15,128.71617126464844,299.5989074707031,315.10137939453125,43.905677795410156
2023-08-16,127.6449966430664,291.9985656738281,314.336181640625,43.45203399658203
2023-08-17,128.85499572753906,282.87017822265625,310.8828125,43.310142517089844
2023-08-18,126.4151840209961,281.04449462890625,310.4903869628906,43.26517868041992
2023-08-21,127.31771850585938,287.6427307128906,315.78814697265625,46.930320739746094
2023-08-22,128.0218963623047,285.3606262207031,316.3572082519531,45.63233184814453
2023-08-23,131.28494262695312,291.9488830566406,320.811279296875,47.07920455932617
2023-08-24,128.71617126464844,284.51727294921875,313.9142761230469,47.12615966796875
2023-08-25,128.81533813476562,283.2769775390625,316.8673095703125,45.982059478759766
2023-08-28,129.93606567382812,287.9999084472656,317.5736999511719,46.798423767089844
2023-08-29,133.46690368652344,295.66973876953125,322.19451904296875,48.74589538574219
2023-08-30,134.7661590576172,292.80224609375,322.5673522949219,49.22551345825195
2023-08-31,135.05377197265625,293.58612060546875,321.55682373046875,49.31644821166992
2023-09-01,134.54795837402344,294.072265625,322.4398193359375,48.471107482910156
2023-09-05,134.65708923339844,297.8128967285156,327.2372131347656,48.51007843017578
2023-09-06,133.35781860351562,296.840576171875,326.5799865722656,47.028114318847656
2023-09-07,134.15122985839844,296.34442138671875,323.6661376953125,46.20869064331055
2023-09-08,135.26205444335938,295.5705261230469,327.9435729980469,45.540157318115234
2023-09-11,135.7976531982422,305.16522216796875,331.5442199707031,45.14643096923828
2023-09-12,134.23060607910156,299.3111877441406,325.4909973144531,44.838645935058594
2023-09-13,135.58937072753906,302.6846923828125,329.6997375488281,45.45322036743164
2023-09-14,136.9679718017578,309.2928466796875,332.2897644042969,45.54916000366211
2023-09-15,136.27369689941406,297.9716491699219,323.97027587890625,43.869319915771484
2023-09-18,137.07705688476562,300.1942443847656,322.832275390625,43.935279846191406
2023-09-19,136.908447265625,302.694580078125,322.4300537109375,43.48958969116211
2023-09-20,132.64370727539062,297.3367004394531,314.69915771484375,42.2094841003418
2023-09-21,129.37074279785156,293.4273681640625,313.4826354980469,40.98834228515625
2023-09-22,129.1822967529297,296.7512512207031,311.0103454589844,41.58092498779297
2023-09-25,130.03526306152344,298.4876403808594,311.5302429199219,42.192501068115234
2023-09-26,127.51609802246094,296.6321716308594,306.23248291015625,41.881717681884766
2023-09-27,129.46995544433594,295.42169189453125,306.8702087402344,42.43832015991211
2023-09-28,131.2254180908203,301.5932312011719,307.70416259765625,43.05888748168945
2023-09-29,129.7873077392578,297.8724670410156,309.7742004394531,43.46860122680664
2023-10-02,133.07017517089844,304.43096923828125,315.7096252441406,44.75070571899414
2023-10-03,131.3444366455078,298.5968017578125,307.4588317871094,43.48658752441406
2023-10-04,134.13140869140625,303.2005920410156,312.9233703613281,44.010231018066406
2023-10-05,133.96279907226562,302.41680908203125,313.3158264160156,44.656776428222656
2023-10-06,136.4522247314453,312.97393798828125,321.0663146972656,45.730018615722656
2023-10-09,137.28533935546875,315.8811340332031,323.5779113769531,45.24135971069336
2023-10-10,136.92828369140625,319.3340148925781,322.1749572753906,45.7660026550293
2023-10-11,139.39788818359375,325.2674865722656,326.128662109375,46.77328872680664
2023-10-12,137.83082580566406,321.6359558105469,324.8925476074219,46.912193298339844
2023-10-13,136.23403930664062,312.2397155761719,321.5274353027344,45.429229736328125
2023-10-16,137.9597930908203,318.6494140625,326.3445129394531,46.06279373168945
2023-10-17,138.57467651367188,321.4772033691406,325.7755126953125,43.90730285644531
2023-10-18,136.8291015625,314.501953125,323.8623352050781,42.166507720947266
2023-10-19,136.62081909179688,310.37432861328125,325.0495300292969,42.071590423583984
2023-10-20,134.48846435546875,306.2467041015625,320.4875183105469,41.35808181762695
2023-10-23,135.38107299804688,311.5650329589844,323.08734130859375,42.944976806640625
2023-10-24,137.67213439941406,310.1163635253906,324.27447509765625,43.63249588012695
2023-10-25,124.5803451538086,297.1977844238281,334.2225646972656,41.74980545043945
2023-10-26,121.27764892578125,286.10479736328125,321.6844482421875,40.297821044921875
2023-10-27,121.16854095458984,294.4195556640625,323.56805419921875,40.47169876098633
2023-10-30,123.43978118896484,300.3034362792969,330.9261169433594,41.132240295410156
2023-10-31,123.0628890991211,298.9241943359375,331.7109375,40.751502990722656
2023-11-01,125.41345977783203,309.4218444824219,339.5203552246094,42.29542922973633
2023-11-02,126.44493865966797,308.4494323730469,341.7277526855469,43.47559356689453
2023-11-03,128.041748046875,312.1503601074219,346.1229248046875,44.97355270385742
2023-11-06,129.1822967529297,313.3410949707031,349.7824401855469,45.71903991699219
2023-11-07,129.8964080810547,316.33758544921875,353.7066650390625,45.92289352416992
2023-11-08,130.75927734375,317.2900695800781,356.3261413574219,46.54145812988281
2023-11-09,129.17239379882812,318.0540466308594,353.8636474609375,46.91719436645508
2023-11-10,131.50311279296875,326.21002197265625,362.6737060546875,48.30122375488281
2023-11-13,131.00723266601562,326.6268005371094,359.7402648925781,48.586021423339844
2023-11-14,132.52467346191406,333.69134521484375,363.2622985839844,49.621307373046875
2023-11-15,133.51651000976562,330.119384765625,363.4097900390625,48.85383224487305
2023-11-16,135.80755615234375,331.587890625,369.7997131347656,49.44542694091797
2023-11-17,134.20082092285156,332.4312744140625,363.58673095703125,49.263553619384766
2023-11-20,135.1331329345703,337.3228759765625,371.04815673828125,50.373775482177734
2023-11-21,135.8472442626953,334.3561096191406,366.7522277832031,49.90910339355469
2023-11-22,137.35475158691406,338.8310546875,371.4513244628906,48.68195343017578
2023-11-24,135.5695343017578,335.5964660644531,371.038330078125,47.74261474609375
2023-11-27,135.29180908203125,332.0939025878906,372.1983642578125,48.208290100097656
2023-11-28,136.0753173828125,336.3504943847656,376.2191162109375,47.78757858276367
2023-11-29,133.88345336914062,329.6134033203125,372.4342956542969,48.10635757446289
2023-11-30,131.44361877441406,324.6026611328125,372.49334716796875,46.73731994628906
2023-12-01,130.7790985107422,322.2908630371094,368.16790771484375,46.73231887817383
2023-12-04,128.21034240722656,317.5281982421875,362.8887634277344,45.47819519042969
2023-12-05,129.91624450683594,315.81170654296875,366.2115173339844,46.537559509277344
2023-12-06,128.9542236328125,314.97821044921875,362.5545349121094,45.47520065307617
2023-12-07,135.80755615234375,324.0470275878906,364.6681213378906,46.56753158569336
2023-12-08,133.88345336914062,330.1590881347656,367.8925476074219,47.47697830200195
2023-12-11,132.1973876953125,322.7472229003906,365.0121765136719,46.59851837158203
2023-12-12,131.4337158203125,331.61761474609375,368.0400085449219,47.627891540527344
2023-12-13,131.48330688476562,332.1335754394531,368.0301818847656,48.058624267578125
2023-12-14,130.85845947265625,330.5758056640625,359.733154296875,48.32046127319336
2023-12-15,131.5130615234375,332.31219482421875,364.4518127441406,48.860130310058594
2023-12-18,134.68678283691406,341.9366455078125,366.3393249511719,50.046409606933594
2023-12-19,135.5298309326172,347.6319885253906,366.93896484375,49.573692321777344
2023-12-20,137.20599365234375,346.5603942871094,364.3437194824219,48.08161544799805
2023-12-21,139.26895141601562,351.3329162597656,367.2142333984375,48.9600715637207
2023-12-22,140.33016967773438,350.6383972167969,368.2366638183594,48.8001708984375
2023-12-26,140.35995483398438,352.0671081542969,368.3152770996094,49.248897552490234
2023-12-27,139.2193603515625,355.04376220703125,367.7352294921875,49.386810302734375
2023-12-28,139.08050537109375,355.5299987792969,368.9247741699219,49.49175262451172
2023-12-29,138.544921875,351.2039489746094,369.6719665527344,49.49175262451172
2024-01-02,137.03738403320312,343.5937194824219,364.5894470214844,48.138572692871094
2024-01-03,137.7812042236328,341.787841796875,364.3240661621094,47.539939880371094
2024-01-04,135.27197265625,344.417236328125,361.7091064453125,47.96868133544922
2024-01-05,134.6173858642578,349.2096252441406,361.5223083496094,49.06700897216797
2024-01-08,137.70188903808594,355.8673400878906,368.3447570800781,52.2210807800293
2024-01-09,139.7946014404297,354.6468811035156,369.4261779785156,53.10753631591797
2024-01-10,141.1136932373047,367.5853576660156,376.28790283203125,54.316795349121094
2024-01-11,140.91534423828125,366.7916259765625,378.1164245605469,54.78850555419922
2024-01-12,141.48065185546875,371.5740661621094,381.8913879394531,54.67657470703125
2024-01-16,141.32196044921875,364.59881591796875,383.6609191894531,56.34755325317383
2024-01-17,140.3103485107422,365.5017395019531,382.87445068359375,56.018760681152344
2024-01-18,142.30384826660156,373.2012939453125,387.199951171875,57.072113037109375
2024-01-19,145.18011474609375,380.46435546875,391.9186706542969,59.45465850830078
2024-01-22,144.79330444335938,378.8073425292969,389.7952575683594,59.6175651550293
2024-01-23,145.83468627929688,382.2007141113281,392.1447448730469,59.83642578125
2024-01-24,147.4810791015625,387.65789794921875,395.7427673339844,61.32451629638672
2024-01-25,150.62506103515625,390.1185302734375,398.013671875,61.57935333251953
2024-01-26,150.9424591064453,391.071044921875,397.0896301269531,60.99371337890625
2024-01-29,152.2516326904297,397.89752197265625,402.7815246582031,62.426841735839844
2024-01-30,150.2184600830078,396.9449462890625,401.6706848144531,62.73564529418945
2024-01-31,138.95156860351562,387.1022033691406,390.84716796875,61.489410400390625
2024-02-01,140.00289916992188,391.7060852050781,396.9421691894531,62.98849105834961
2024-02-02,141.212890625,471.29150390625,404.25616455078125,66.11959075927734
2024-02-05,142.50221252441406,455.8328552246094,398.780517578125,69.2896499633789
2024-02-06,142.91879272460938,451.1793518066406,398.6231384277344,68.18132019042969
2024-02-07,144.34695434570312,465.93359375,407.0381774902344,70.05616760253906
2024-02-08,144.71395874023438,466.3403625488281,407.09722900390625,69.59844970703125
2024-02-09,147.7786102294922,464.46514892578125,413.4281921386719,72.08894348144531
2024-02-12,146.3206787109375,465.24896240234375,408.2277526855469,72.20387268066406
2024-02-13,143.95025634765625,456.537353515625,399.43914794921875,72.08393859863281
2024-02-14,144.7436981201172,469.5948791503906,403.29986572265625,73.85486602783203
2024-02-15,141.5996856689453,480.2611999511719,400.4141540527344,72.61361694335938
2024-02-16,139.36813354492188,469.6345520019531,397.95196533203125,72.5686264038086
2024-02-20,139.96319580078125,468.0767822265625,396.7012023925781,69.4095687866211
2024-02-21,141.38148498535156,464.8785095214844,396.1003723144531,67.43077850341797
2024-02-22,142.9088592529297,482.85662841796875,405.42724609375,78.49002075195312
2024-02-23,142.7799072265625,480.770751953125,404.136962890625,78.76884460449219
2024-02-26,136.44232177734375,478.49615478515625,401.37939453125,79.04369354248047
2024-02-27,137.74156188964844,483.7703857421875,401.32025146484375,78.65291595458984
2024-02-28,135.26205444335938,480.76080322265625,401.556640625,77.61555480957031
2024-02-29,137.3250274658203,486.82965087890625,407.38714599609375,79.06366729736328
2024-03-01,136.0158233642578,498.9176940917969,409.2190246582031,82.22872924804688
2024-03-04,132.2569122314453,494.83538818359375,408.6477966308594,85.18492126464844
2024-03-05,131.58245849609375,486.9190673828125,396.5632629394531,85.91551971435547
2024-03-06,130.3228759765625,492.74951171875,396.0117492675781,88.64997100830078
2024-03-07,133.2784881591797,508.7411193847656,402.9552001953125,92.6167221069336
2024-03-08,134.30001831054688,502.54315185546875,400.07928466796875,87.47863006591797
2024-03-11,136.54148864746094,480.33367919921875,398.4049987792969,85.72563171386719
2024-03-12,137.3647003173828,496.3848876953125,409.0023498535156,91.86116027832031
2024-03-13,138.6440887451172,492.2330322265625,408.8251037597656,90.83673095703125
2024-03-14,141.92697143554688,488.5181579589844,418.7920837402344,87.8943862915039
2024-03-15,140.02268981933594,480.8403015136719,410.1251220703125,87.78746032714844
2024-03-18,146.46942138671875,493.633544921875,411.011474609375,88.40511322021484
2024-03-19,145.8247528076172,492.8984375,415.0396728515625,89.34758758544922
2024-03-20,147.520751953125,502.1159973144531,418.8019104003906,90.32102966308594
2024-03-21,146.3900909423828,504.3409423828125,422.87933349609375,91.3834228515625
2024-03-22,149.5341033935547,506.148681640625,422.2588806152344,94.2358169555664
2024-03-25,148.83984375,499.6329040527344,416.4677429199219,94.94841003417969
2024-03-26,149.43492126464844,492.5508728027344,415.2760314941406,92.50880432128906
2024-03-27,149.63327026367188,490.5345153808594,415.05938720703125,90.19910430908203
2024-03-28,149.69277954101562,482.310302734375,414.36004638671875,90.3050308227539
2024-04-01,154.2154083251953,488.0414123535156,418.15191650390625,90.31202697753906
2024-04-02,153.29302978515625,494.0209045410156,415.0692443847656,89.40155029296875
2024-04-03,153.65008544921875,503.3277893066406,414.09417724609375,88.91382598876953
2024-04-04,149.2960662841797,507.4796447753906,411.5630798339844,85.85653686523438
2024-04-05,151.2499237060547,523.7891845703125,419.0875549316406,87.9583740234375
2024-04-08,153.5806427001953,515.7535400390625,418.1716003417969,87.08385467529297
2024-04-09,155.31631469726562,513.41943359375,419.8360595703125,85.30584716796875
2024-04-10,154.86007690429688,516.3296508789062,416.8616943359375,86.98991394042969
2024-04-11,158.10325622558594,519.63720703125,421.46112060546875,90.56488800048828
2024-04-12,156.43704223632812,508.4530944824219,415.5222473144531,88.13626861572266
2024-04-15,153.590576171875,496.8616638183594,407.38714599609375,85.9524917602539
2024-04-16,153.13433837890625,496.3948059082031,408.3128967285156,87.3656997680664
2024-04-17,154.19558715820312,490.8424072265625,405.61431884765625,83.98759460449219
2024-04-18,154.73114013671875,498.4210510253906,398.1587829589844,84.62322998046875
2024-04-19,152.82687377929688,477.83062744140625,393.08660888671875,76.15702819824219
2024-04-22,154.9989471435547,478.4862365722656,394.8988037109375,79.47314453125
2024-04-23,156.9626922607422,492.75946044921875,401.4089050292969,82.37651062011719
2024-04-24,157.82557678222656,490.1769714355469,402.8763732910156,79.63206481933594
2024-04-25,154.7212371826172,438.4079284667969,393.0078430175781,82.58538818359375
2024-04-26,170.54049682617188,440.3050842285156,400.1777648925781,87.6855239868164
2024-04-29,164.78802490234375,429.7068786621094,396.1693115234375,87.70751953125
2024-04-30,161.44564819335938,427.2734680175781,383.44464111328125,86.353271484375
2024-05-01,162.5167999267578,436.2326354980469,388.96978759765625,82.99414825439453
2024-05-02,165.25416564941406,438.7059020996094,391.82598876953125,85.76859283447266
2024-05-03,165.86911010742188,448.9166564941406,400.5125732421875,88.7389144897461
2024-05-06,166.72206115722656,462.54425048828125,407.28863525390625,92.0880355834961
2024-05-07,169.84622192382812,465.0870361328125,403.1521301269531,90.50292205810547
2024-05-08,167.99156188964844,469.417724609375,404.3339538574219,90.36101531982422
2024-05-09,168.56680297851562,472.21875,406.0871276855469,88.69696044921875
2024-05-10,167.26754760742188,472.99346923828125,408.4705810546875,89.82730102539062
2024-05-13,167.75352478027344,464.85858154296875,407.4659423828125,90.3480224609375
2024-05-14,168.9436798095703,468.6727600097656,410.2629699707031,91.30447387695312
2024-05-15,171.0959014892578,478.2974853515625,417.4360046386719,94.57662963867188
2024-05-16,172.75218200683594,470.04345703125,415.3738708496094,94.3057861328125
2024-05-17,174.61680603027344,468.7323303222656,414.60430908203125,92.42684173583984
2024-05-20,175.46974182128906,465.6829833984375,419.66583251953125,94.72655487060547
2024-05-21,176.39212036132812,461.5013732910156,423.3165588378906,95.33219909667969
2024-05-22,174.93417358398438,464.63018798828125,424.7767333984375,94.89644622802734
2024-05-23,172.12734985351562,462.64361572265625,421.3037109375,103.74047088623047
2024-05-24,173.55557250976562,474.99981689453125,424.4215393066406,106.40895080566406
2024-05-28,174.95396423339844,476.68841552734375,424.5794372558594,113.83676147460938
2024-05-29,174.45811462402344,471.165771484375,423.4447937011719,114.76022338867188
2024-05-30,170.6991729736328,463.905029296875,409.1382751464844,110.43767547607422
2024-05-31,171.0859832763672,463.6864929199219,409.5920715332031,109.57115936279297
2024-06-03,171.75048828125,474.2747497558594,408.0035400390625,114.93513488769531
2024-06-04,172.36538696289062,473.77813720703125,410.51953125,116.37133026123047
2024-06-05,173.97213745117188,491.72650146484375,418.3536071777344,122.3709487915039
2024-06-06,175.2812957763672,490.4352111816406,418.8567810058594,120.92974853515625
2024-06-07,173.02989196777344,489.6405944824219,418.19573974609375,120.81981658935547
2024-06-10,173.7746124267578,499.2156982421875,422.1621398925781,121.7213134765625
2024-06-11,175.3732452392578,504.0528869628906,426.907958984375,120.85173034667969
2024-06-12,176.53500366210938,505.4136962890625,435.1761779785156,125.13966369628906
2024-06-13,173.92356872558594,500.7055969238281,435.689208984375,129.5475311279297
2024-06-14,175.5420379638672,501.26239013671875,436.66607666015625,131.8164520263672
2024-06-17,175.98887634277344,503.7181396484375,442.38861083984375,130.9168701171875
2024-06-18,173.85403442382812,496.61920166015625,440.3856506347656,135.5146484375
2024-06-20,175.0555419921875,498.8165283203125,439.7542419433594,130.7169647216797
2024-06-21,178.36199951171875,491.9362487792969,443.7798156738281,126.50900268554688
2024-06-24,177.95489501953125,496.04254150390625,441.697998046875,118.05307006835938
2024-06-25,182.73094177246094,507.66534423828125,444.9342041015625,126.02923583984375
2024-06-26,182.58201599121094,510.1708679199219,446.12811279296875,126.3390884399414
2024-06-27,184.10121154785156,516.5738525390625,446.8088684082031,123.93024444580078
2024-06-28,180.86422729492188,501.322021484375,440.98760986328125,123.48046112060547
2024-07-01,181.6982879638672,501.77935791015625,450.6371154785156,124.2400894165039
2024-07-02,183.9324188232422,506.57171630859375,453.1531066894531,122.61087799072266
2024-07-03,184.50831604003906,507.02899169921875,454.6231994628906,128.21817016601562
2024-07-05,189.2545623779297,536.806884765625,461.3226623535156,125.76937103271484
2024-07-08,187.69564819335938,526.2777709960938,460.020263671875,128.13821411132812
2024-07-09,187.64601135253906,526.953857421875,453.4096374511719,131.3166961669922
2024-07-10,189.8304443359375,531.6168823242188,460.0301208496094,134.84498596191406
2024-07-11,184.2600860595703,509.7532958984375,448.63421630859375,127.3386001586914
2024-07-12,183.7635955810547,496.0027770996094,447.4995422363281,129.17771911621094
2024-07-15,185.21328735351562,493.308349609375,447.9040832519531,128.37808227539062
2024-07-16,182.62171936035156,486.9749755859375,443.52325439453125,126.29910278320312
2024-07-17,179.7421875,459.334716796875,437.6033020019531,117.9331283569336
2024-07-18,176.4357147216797,473.1151123046875,434.4953918457031,121.0316390991211
2024-07-19,176.40589904785156,474.0496520996094,431.27886962890625,117.8731689453125
2024-07-22,180.38760375976562,484.59869384765625,437.0310363769531,123.48046112060547
2024-07-23,180.50677490234375,485.8812561035156,438.91558837890625,122.53092193603516
2024-07-24,171.41140747070312,458.6188659667969,423.1783447265625,114.19493865966797
2024-07-25,166.09918212890625,450.8040466308594,412.81842041015625,112.22589111328125
2024-07-26,165.82118225097656,463.0234375,419.59674072265625,113.00550842285156
2024-07-29,168.33328247070312,463.0333557128906,421.0373229980469,111.53621673583984
2024-07-30,169.08792114257812,460.5278625488281,417.27813720703125,103.68000030517578
2024-07-31,170.3291015625,472.1009521484375,412.76910400390625,116.96359252929688
2024-08-01,169.55459594726562,494.87921142578125,411.545654296875,109.15736389160156
2024-08-02,165.48355102539062,485.3344421386719,403.0406494140625,107.21829223632812
2024-08-05,158.12586975097656,472.9958190917969,389.8785705566406,100.40159606933594
2024-08-06,157.17263793945312,491.2502746582031,394.279052734375,104.19976806640625
2024-08-07,157.81805419921875,486.1099548339844,393.1148376464844,98.8623275756836
2024-08-08,160.88623046875,506.7009582519531,397.3180236816406,104.9194107055664
2024-08-09,162.51466369628906,514.7942504882812,400.60357666015625,104.69952392578125
2024-08-12,161.14439392089844,512.9846801757812,401.3830871582031,108.96745300292969
2024-08-13,163.00120544433594,525.5022583007812,408.487060546875,116.08403015136719
2024-08-14,159.2379608154297,523.732421875,411.2989807128906,118.02310180664062
2024-08-15,160.16139221191406,534.2417602539062,416.162109375,122.80079650878906
2024-08-16,161.8096923828125,524.388671875,413.6317138671875,124.51995849609375
2024-08-19,165.4934844970703,526.2380981445312,416.65631103515625,129.9373779296875
2024-08-20,165.99986267089844,523.70263671875,419.8885192871094,127.18868255615234
2024-08-21,164.67930603027344,532.0841674804688,419.2362060546875,128.4380645751953
2024-08-22,162.64373779296875,528.8726806640625,410.74542236328125,123.68035888671875
2024-08-23,164.45089721679688,524.96533203125,411.97113037109375,129.30764770507812
2024-08-26,164.98709106445312,518.1249389648438,408.70928955078125,126.3990478515625
2024-08-27,163.5175323486328,516.1165161132812,409.0552673339844,128.23817443847656
2024-08-28,161.700439453125,513.8098754882812,405.85272216796875,125.54946899414062
2024-08-29,160.6379852294922,515.2415161132812,408.3435363769531,117.5333251953125
2024-08-30,162.22669982910156,518.3137817382812,412.31707763671875,119.3124771118164
2024-09-03,156.2491912841797,508.8186950683594,404.7060852050781,107.94795989990234
2024-09-04,155.3456268310547,509.79302978515625,404.1723327636719,106.15882110595703
2024-09-05,156.13003540039062,513.8893432617188,403.6682434082031,107.15833282470703
2024-09-06,149.85467529296875,497.3947448730469,397.0556335449219,102.78044891357422
2024-09-09,147.856201171875,501.88873291015625,401.02911376953125,106.41868591308594
2024-09-10,147.80648803710938,501.88873291015625,409.4111022949219,108.04788970947266
2024-09-11,150.2921600341797,508.88824462890625,418.1488342285156,116.8536605834961
2024-09-12,153.8018798828125,522.5791015625,422.0630798339844,119.09276580810547
2024-09-13,156.55596923828125,521.6048583984375,425.6115417480469,119.05278015136719
2024-09-16,157.15252685546875,530.7207641601562,426.3528747558594,116.73370361328125
2024-09-17,158.4052734375,533.7462768554688,430.11883544921875,115.54417419433594
2024-09-18,158.89247131347656,535.3684692382812,425.8290710449219,113.32505798339844
2024-09-19,161.20909118652344,556.4169311523438,433.617919921875,117.82328033447266
2024-09-20,162.65077209472656,558.6560668945312,430.2374572753906,115.95401000976562
2024-09-23,160.9207763671875,561.7014770507812,428.4978332519531,116.21391296386719
2024-09-24,161.3582305908203,560.6266479492188,424.2080078125,120.82208251953125
2024-09-25,160.56283569335938,565.5827026367188,427.114013671875,123.46104431152344
2024-09-26,161.7957000732422,565.114990234375,426.3232421875,123.9908218383789
2024-09-27,163.00869750976562,564.63720703125,423.0712890625,121.35187530517578
2024-09-30,164.8978271484375,569.69287109375,425.324951171875,121.39186096191406
2024-10-01,166.03123474121094,573.7035522460938,415.8260192871094,116.95360565185547
2024-10-02,164.90773010253906,570.0610961914062,412.3072509765625,118.80289459228516
2024-10-03,164.90773010253906,579.9732666015625,411.72406005859375,122.80130767822266
2024-10-04,166.100830078125,593.0801391601562,411.24957275390625,124.8704833984375
2024-10-07,162.04428100585938,581.9736938476562,404.8049621582031,127.66937255859375
2024-10-08,163.4362335205078,590.0447998046875,409.9151916503906,132.83731079101562
2024-10-09,160.93069458007812,587.6762084960938,412.6333312988281,132.597412109375
2024-10-10,161.14942932128906,581.0283203125,411.0321350097656,134.75656127929688
2024-10-11,162.30279541015625,587.118896484375,411.5065612792969,134.74656677246094
2024-10-14,164.01290893554688,587.5866088867188,414.2939758300781,138.01527404785156
2024-10-15,164.51004028320312,583.4564819335938,413.8985595703125,131.54783630371094
2024-10-16,164.21176147460938,574.02197265625,411.3088684082031,135.66619873046875
2024-10-17,161.99453735351562,574.161376953125,411.9019470214844,136.87571716308594
2024-10-18,162.48175048828125,573.7035522460938,413.3253173828125,137.94529724121094
2024-10-21,163.12803649902344,572.3997802734375,413.9381408691406,143.6530303955078
2024-10-22,164.19186401367188,579.2169799804688,422.56719970703125,143.5330810546875
2024-10-23,161.8454132080078,560.98486328125,419.6908264160156,139.50466918945312
2024-10-24,161.7857666015625,565.0552978515625,419.8193054199219,140.35433959960938
2024-10-25,164.3211212158203,570.4989624023438,423.1997985839844,141.48388671875
2024-10-28,165.7628173828125,575.3853759765625,421.6578369140625,140.4643096923828
2024-10-29,168.70578002929688,590.4329223632812,426.9558410644531,141.19400024414062
2024-10-30,173.45835876464844,588.9599609375,427.5291748046875,139.28475952148438
2024-10-31,170.12759399414062,564.856201171875,401.65185546875,132.70736694335938
2024-11-01,170.30657958984375,564.4382934570312,405.6253662109375,135.34632873535156
2024-11-04,168.26832580566406,557.9893188476562,403.7374267578125,135.99607849121094
2024-11-05,168.76547241210938,569.682861328125,406.7027587890625,139.8545379638672
2024-11-06,175.49658203125,569.3048095703125,415.3219299316406,145.55230712890625
2024-11-07,179.7122344970703,588.8605346679688,420.5112609863281,148.8209991455078
2024-11-08,177.32603454589844,586.5117797851562,417.6546936035156,147.57144165039062
2024-11-11,179.31454467773438,580.3713989257812,413.1770324707031,145.20240783691406
2024-11-12,180.5772247314453,582.0134887695312,418.1390075683594,148.23118591308594
2024-11-13,177.85296630859375,577.2166137695312,420.283935546875,146.21202087402344
